threads,core,cycles
18,19,358171.0
18,20,402890.0
18,21,354472.0
18,22,486543.0
18,23,460238.0
18,24,448549.0
18,25,364233.0
18,26,551170.0
18,27,1120577.0
18,28,1173245.0
18,29,7341997.0
18,30,545823.0
18,31,245830.0
18,0,23505562582.0
18,1,24444633074.0
18,2,24958264932.0
18,3,24986422868.0
18,4,24735549976.0
18,5,24833471774.0
18,6,24775313786.0
18,7,25012175055.0
18,8,23462967120.0
18,9,24399613241.0
18,10,25095401278.0
18,11,29515761637.0
18,12,23474422226.0
18,13,24996397135.0
18,14,24973811848.0
18,15,24962142733.0
18,16,29945011754.0
18,17,29942918252.0
18,18,319407995.0
18,19,161884.0
18,20,134530.0
18,21,177300.0
18,22,140890.0
18,23,154843.0
18,24,136811.0
18,25,318617.0
18,26,142666.0
18,27,758350.0
18,28,739297.0
18,29,4735776.0
18,30,286726.0
18,31,334970.0
18,0,23454743896.0
18,1,24536069265.0
18,2,24963970101.0
18,3,24993651248.0
18,4,24733537228.0
18,5,24843572462.0
18,6,24570299354.0
18,7,25010926052.0
18,8,23489264559.0
18,9,24347802966.0
18,10,25097297115.0
18,11,25033916860.0
18,12,23629804584.0
18,13,24997222672.0
18,14,24971494253.0
18,15,24961191351.0
18,16,29942265886.0
18,17,29940080418.0
18,18,316972911.0
18,19,231546.0
18,20,306808.0
18,21,284832.0
18,22,402272.0
18,23,370150.0
18,24,2070526.0
18,25,625080.0
18,26,3959659.0
18,27,2569703.0
18,28,8032541.0
18,29,5009152.0
18,30,492918.0
18,31,6454587.0
18,0,23446276659.0
18,1,24443012836.0
18,2,24956759170.0
18,3,25000853309.0
18,4,24715166342.0
18,5,24842538415.0
18,6,24633428434.0
18,7,25015511670.0
18,8,23453080317.0
18,9,24395379065.0
18,10,25093478278.0
18,11,25030950821.0
18,12,23484554887.0
18,13,24998662838.0
18,14,24964520994.0
18,15,24960631091.0
18,16,29941267208.0
18,17,29938660146.0
18,18,319879472.0
18,19,233615.0
18,20,247736.0
18,21,215516.0
18,22,290112.0
18,23,273486.0
18,24,480991.0
18,25,427482.0
18,26,387516.0
18,27,949844.0
18,28,372643.0
18,29,6457451.0
18,30,293315.0
18,31,869364.0
18,0,23433850700.0
18,1,24443657275.0
18,2,24959532144.0
18,3,24992920226.0
18,4,24721659940.0
18,5,24835443724.0
18,6,24763136019.0
18,7,25010710366.0
18,8,23484728123.0
18,9,24347996797.0
18,10,25096351710.0
18,11,25036156495.0
18,12,23375678210.0
18,13,24997766974.0
18,14,24965145701.0
18,15,24961182608.0
18,16,29943721103.0
18,17,29941350320.0
18,18,313168848.0
18,19,349124.0
18,20,320352.0
18,21,281186.0
18,22,313444.0
18,23,293880.0
18,24,7455149.0
18,25,179886.0
18,26,252049.0
18,27,6078300.0
18,28,1033761.0
18,29,5247887.0
18,30,4822338.0
18,31,1127323.0
18,0,23449954951.0
18,1,24454117293.0
18,2,24954830836.0
18,3,24992294114.0
18,4,24729831468.0
18,5,24836954252.0
18,6,24666414242.0
18,7,25017584168.0
18,8,23412627364.0
18,9,24368193937.0
18,10,25094604101.0
18,11,25438899686.0
18,12,23439307631.0
18,13,24995568989.0
18,14,24963389379.0
18,15,24966921504.0
18,16,29942845174.0
18,17,29940896164.0
18,18,316065865.0
18,19,329076.0
18,20,221396.0
18,21,199108.0
18,22,329435.0
18,23,381439.0
18,24,266005.0
18,25,374346.0
18,26,396239.0
18,27,831465.0
18,28,1006310.0
18,29,4047755.0
18,30,576897.0
18,31,404544.0
18,0,23443584373.0
18,1,24480449045.0
18,2,24957312544.0
18,3,24996643110.0
18,4,24714905977.0
18,5,24830067857.0
18,6,24726693697.0
18,7,25016737080.0
18,8,23380511691.0
18,9,24351159113.0
18,10,25095673267.0
18,11,25034786945.0
18,12,23516287216.0
18,13,24997842770.0
18,14,24967812115.0
18,15,24959815153.0
18,16,29939040222.0
18,17,29937207261.0
18,18,319413422.0
18,19,358889.0
18,20,372020.0
18,21,333872.0
18,22,408411.0
18,23,398420.0
18,24,392809.0
18,25,265881.0
18,26,411443.0
18,27,1041853.0
18,28,733039.0
18,29,7779380.0
18,30,352578.0
18,31,311211.0
19,0,23236176795.0
19,1,24561622073.0
19,2,24980092867.0
19,3,25016938373.0
19,4,24729464107.0
19,5,24838878833.0
19,6,24757141769.0
19,7,25029361719.0
19,8,23471077591.0
19,9,24345795176.0
19,10,25086566036.0
19,11,25022325891.0
19,12,23372126254.0
19,13,25000827993.0
19,14,24964298337.0
19,15,24967293772.0
19,16,27681760619.0
19,17,27811122996.0
19,18,28184852044.0
19,19,294326799.0
19,20,194202.0
19,21,235507.0
19,22,232111.0
19,23,1306344.0
19,24,7430871.0
19,25,290394.0
19,26,241895.0
19,27,5601406.0
19,28,987635.0
19,29,5309711.0
19,30,3446335.0
19,31,3839372.0
19,0,23229559820.0
19,1,24558872261.0
19,2,24981834460.0
19,3,25016616912.0
19,4,24722662732.0
19,5,24831541209.0
19,6,24775046992.0
19,7,25021631656.0
19,8,23307203762.0
19,9,24384090492.0
19,10,25082658431.0
19,11,25021765006.0
19,12,23284995910.0
19,13,24998412033.0
19,14,24967730893.0
19,15,24968843418.0
19,16,27683187562.0
19,17,27808110682.0
19,18,28177493572.0
19,19,299737491.0
19,20,133687.0
19,21,179918.0
19,22,171945.0
19,23,160672.0
19,24,261168.0
19,25,188700.0
19,26,150185.0
19,27,973440.0
19,28,1000443.0
19,29,6393639.0
19,30,411823.0
19,31,493185.0
19,0,23240282699.0
19,1,24566474616.0
19,2,24979357499.0
19,3,25012863859.0
19,4,24717825532.0
19,5,24834435729.0
19,6,24779513450.0
19,7,25018082017.0
19,8,23256993002.0
19,9,24392082758.0
19,10,25081605270.0
19,11,25047284028.0
19,12,23424742598.0
19,13,24999110462.0
19,14,24969153817.0
19,15,24982903170.0
19,16,27671248606.0
19,17,27815426892.0
19,18,28181567717.0
19,19,301263081.0
19,20,249123.0
19,21,201443.0
19,22,242108.0
19,23,232769.0
19,24,364943.0
19,25,365652.0
19,26,358163.0
19,27,952900.0
19,28,919264.0
19,29,5892680.0
19,30,325909.0
19,31,253346.0
19,0,23228106847.0
19,1,24563269103.0
19,2,24976502450.0
19,3,25037559354.0
19,4,24715258809.0
19,5,24831570213.0
19,6,24694801093.0
19,7,25018108340.0
19,8,23389499854.0
19,9,24346453713.0
19,10,25083254834.0
19,11,25022008419.0
19,12,23481645836.0
19,13,24999165756.0
19,14,24964039812.0
19,15,24971306921.0
19,16,27680774616.0
19,17,27819518345.0
19,18,28192458921.0
19,19,298225682.0
19,20,211562.0
19,21,186396.0
19,22,236341.0
19,23,223978.0
19,24,6066326.0
19,25,294204.0
19,26,14023494.0
19,27,2839709.0
19,28,2746857.0
19,29,7374642.0
19,30,323191.0
19,31,285076.0
19,0,23531038233.0
19,1,24660329399.0
19,2,24982416830.0
19,3,25033935697.0
19,4,24706445991.0
19,5,24825533840.0
19,6,24689238862.0
19,7,25017357833.0
19,8,23386618031.0
19,9,24372592724.0
19,10,25079760778.0
19,11,25018624728.0
19,12,23445733234.0
19,13,25016149993.0
19,14,24976449954.0
19,15,24973770444.0
19,16,27690005275.0
19,17,27803814088.0
19,18,28178789525.0
19,19,302572152.0
19,20,154847.0
19,21,172958.0
19,22,145695.0
19,23,124147.0
19,24,177189.0
19,25,131729.0
19,26,191714.0
19,27,850198.0
19,28,161041.0
19,29,8118024.0
19,30,452360.0
19,31,870127.0
19,0,23232766269.0
19,1,24560264529.0
19,2,24981228090.0
19,3,25015844534.0
19,4,24714300444.0
19,5,24835865480.0
19,6,24750058498.0
19,7,25020009643.0
19,8,23505206098.0
19,9,24403561062.0
19,10,25082214544.0
19,11,25020022828.0
19,12,23566691940.0
19,13,24999472382.0
19,14,24965418208.0
19,15,24971917195.0
19,16,27707524511.0
19,17,27796880000.0
19,18,28191715251.0
19,19,298544915.0
19,20,419739.0
19,21,489689.0
19,22,468560.0
19,23,419856.0
19,24,2544130.0
19,25,1808057.0
19,26,717231.0
19,27,1240962.0
19,28,2814888.0
19,29,5598251.0
19,30,7151128.0
19,31,8478758.0
19,0,23225155985.0
19,1,24564600745.0
19,2,24980743624.0
19,3,25018317566.0
19,4,24705175980.0
19,5,24832757514.0
19,6,24683721471.0
19,7,25019118606.0
19,8,23423812359.0
19,9,24459170043.0
19,10,25083644943.0
19,11,25037670647.0
19,12,23562218950.0
19,13,25005501480.0
19,14,24973231241.0
19,15,24973946086.0
19,16,27665599549.0
19,17,27795921376.0
19,18,28179478761.0
19,19,302504109.0
19,20,229748.0
19,21,237925.0
19,22,222108.0
19,23,191807.0
19,24,358867.0
19,25,415721.0
19,26,285833.0
19,27,985548.0
19,28,1031735.0
19,29,6351801.0
19,30,262623.0
19,31,192759.0
19,0,23231815317.0
19,1,24553817690.0
19,2,24982362164.0
19,3,25016559292.0
19,4,24710110192.0
19,5,24836208349.0
19,6,24764572715.0
19,7,25022814416.0
19,8,23467467399.0
19,9,24401299236.0
19,10,25083236537.0
19,11,25018510271.0
19,12,23291823487.0
19,13,24999712806.0
19,14,24968537194.0
19,15,24978700526.0
19,16,27746404008.0
19,17,27798164157.0
19,18,28192653855.0
19,19,300691290.0
19,20,176599.0
19,21,125824.0
19,22,168428.0
19,23,162631.0
19,24,178964.0
19,25,130623.0
19,26,199821.0
19,27,787020.0
19,28,536015.0
19,29,170270.0
19,30,5930691.0
19,31,190980.0
19,0,23232633238.0
19,1,24558271652.0
19,2,24973192755.0
19,3,25012578017.0
19,4,24708840613.0
19,5,24821969583.0
19,6,24683613030.0
19,7,25018711823.0
19,8,23415164472.0
19,9,24482437540.0
19,10,25082611437.0
19,11,25018816485.0
19,12,23531358480.0
19,13,24998093739.0
19,14,24967652702.0
19,15,24974157569.0
19,16,27694777201.0
19,17,27786772016.0
19,18,28198835844.0
19,19,296460304.0
19,20,183112.0
19,21,132618.0
19,22,216154.0
19,23,235499.0
19,24,7789428.0
19,25,2501156.0
19,26,457394.0
19,27,6828843.0
19,28,4695308.0
19,29,605214.0
19,30,3494560.0
19,31,2542754.0
19,0,23224856209.0
19,1,24564054386.0
19,2,24977077736.0
19,3,25014575429.0
19,4,24718760929.0
19,5,24837775821.0
19,6,24714389156.0
19,7,25020675555.0
19,8,23498417676.0
19,9,24433674352.0
19,10,25084315214.0
19,11,25020821326.0
19,12,23322164126.0
19,13,25000899469.0
19,14,24966285199.0
19,15,24973685591.0
19,16,27646054362.0
19,17,27761156673.0
19,18,28173634420.0
19,19,303471438.0
19,20,211009.0
19,21,187093.0
19,22,234214.0
19,23,221592.0
19,24,302582.0
19,25,350966.0
19,26,371684.0
19,27,970635.0
19,28,269535.0
19,29,6724760.0
19,30,1302099.0
19,31,249574.0
20,0,23335662724.0
20,1,24568518226.0
20,2,24974327120.0
20,3,25007686497.0
20,4,24715408668.0
20,5,24833074788.0
20,6,24625360536.0
20,7,25007427728.0
20,8,23396817300.0
20,9,24516913582.0
20,10,25093764262.0
20,11,25036840933.0
20,12,23488414083.0
20,13,25011608121.0
20,14,24982445107.0
20,15,24968739132.0
20,16,23381920351.0
20,17,23447478703.0
20,18,25074433004.0
20,19,25079072918.0
20,20,303542427.0
20,21,391242.0
20,22,414015.0
20,23,409062.0
20,24,322708.0
20,25,496242.0
20,26,201036.0
20,27,799543.0
20,28,761267.0
20,29,3580790.0
20,30,276455.0
20,31,232874.0
20,0,23367846094.0
20,1,24564678233.0
20,2,24965566409.0
20,3,25006092508.0
20,4,24722186821.0
20,5,24835432450.0
20,6,24810986238.0
20,7,25001228734.0
20,8,23511221005.0
20,9,24513932481.0
20,10,25089561778.0
20,11,25034422860.0
20,12,23669613001.0
20,13,25001610384.0
20,14,24969197446.0
20,15,24968403460.0
20,16,23402958301.0
20,17,23564361038.0
20,18,25061826859.0
20,19,25076288740.0
20,20,298395428.0
20,21,348282.0
20,22,343605.0
20,23,1123885.0
20,24,372824.0
20,25,1608657.0
20,26,2421174.0
20,27,1007549.0
20,28,2815655.0
20,29,7547317.0
20,30,5189555.0
20,31,7864065.0
20,0,23365968800.0
20,1,24527175174.0
20,2,24960430789.0
20,3,25006477212.0
20,4,24706252640.0
20,5,24825179979.0
20,6,24584697771.0
20,7,25000201480.0
20,8,23494059965.0
20,9,24485139221.0
20,10,25090764707.0
20,11,25034580361.0
20,12,23731558517.0
20,13,25003240093.0
20,14,24974995147.0
20,15,24971979222.0
20,16,23367985954.0
20,17,23728494622.0
20,18,25072667256.0
20,19,25077185730.0
20,20,295777495.0
20,21,402532.0
20,22,392191.0
20,23,385969.0
20,24,584312.0
20,25,340842.0
20,26,1718147.0
20,27,3440324.0
20,28,5624181.0
20,29,10600702.0
20,30,7807744.0
20,31,238101.0
20,0,23355386153.0
20,1,24538798521.0
20,2,24968223618.0
20,3,25007111172.0
20,4,24729151001.0
20,5,24828601698.0
20,6,24654237498.0
20,7,25009554197.0
20,8,23578853250.0
20,9,24430832781.0
20,10,25092333007.0
20,11,25037287421.0
20,12,23486982063.0
20,13,25005752527.0
20,14,24975801244.0
20,15,24974765309.0
20,16,23381811961.0
20,17,23551777350.0
20,18,25074059822.0
20,19,25078600159.0
20,20,293760722.0
20,21,418844.0
20,22,410356.0
20,23,407440.0
20,24,1887391.0
20,25,1861989.0
20,26,417868.0
20,27,958706.0
20,28,845510.0
20,29,4294798.0
20,30,5465316.0
20,31,9471939.0
20,0,23362109254.0
20,1,24585431867.0
20,2,24965240485.0
20,3,25010193637.0
20,4,24717986278.0
20,5,24823967576.0
20,6,24741817181.0
20,7,25002738062.0
20,8,23782176222.0
20,9,24495534680.0
20,10,25087629618.0
20,11,25046000875.0
20,12,23534231781.0
20,13,25005231783.0
20,14,24976717449.0
20,15,24970422990.0
20,16,23362899583.0
20,17,23516857922.0
20,18,25072631187.0
20,19,25077669603.0
20,20,300196366.0
20,21,592777.0
20,22,610264.0
20,23,596715.0
20,24,249796.0
20,25,366464.0
20,26,218659.0
20,27,951675.0
20,28,1116769.0
20,29,7170206.0
20,30,635254.0
20,31,501538.0
20,0,23359262232.0
20,1,24510896517.0
20,2,24964943222.0
20,3,25003301270.0
20,4,24729588720.0
20,5,24832329842.0
20,6,24735876621.0
20,7,25007059508.0
20,8,23402690273.0
20,9,24435838330.0
20,10,25088486456.0
20,11,25033951646.0
20,12,23703464471.0
20,13,25005019563.0
20,14,24975361545.0
20,15,24977231085.0
20,16,23369372421.0
20,17,23460929554.0
20,18,25072250780.0
20,19,25077142368.0
20,20,299302616.0
20,21,376297.0
20,22,417097.0
20,23,410498.0
20,24,397113.0
20,25,369257.0
20,26,343375.0
20,27,836930.0
20,28,612709.0
20,29,5941570.0
20,30,341398.0
20,31,362975.0
20,0,23386627541.0
20,1,24536589566.0
20,2,24963961448.0
20,3,25006039216.0
20,4,24705100851.0
20,5,24830010789.0
20,6,24683203172.0
20,7,25007110769.0
20,8,23424986451.0
20,9,24430971107.0
20,10,25088540299.0
20,11,25033604611.0
20,12,23440943399.0
20,13,24999860489.0
20,14,24963812673.0
20,15,24968079109.0
20,16,23381290770.0
20,17,23451049228.0
20,18,25060836741.0
20,19,25078925934.0
20,20,294889440.0
20,21,395777.0
20,22,418259.0
20,23,414807.0
20,24,389060.0
20,25,2504283.0
20,26,1964947.0
20,27,3440286.0
20,28,8585197.0
20,29,4181764.0
20,30,164637.0
20,31,5165771.0
20,0,23357028612.0
20,1,24508578850.0
20,2,24957155028.0
20,3,25000924809.0
20,4,24705814982.0
20,5,24823343059.0
20,6,24569171347.0
20,7,24999232358.0
20,8,23358309479.0
20,9,24454333157.0
20,10,25084797120.0
20,11,25032712209.0
20,12,23439220996.0
20,13,25000203079.0
20,14,24967532065.0
20,15,24968346181.0
20,16,23380444936.0
20,17,23428295794.0
20,18,25071882082.0
20,19,25076298052.0
20,20,297967103.0
20,21,327531.0
20,22,325075.0
20,23,318424.0
20,24,222174.0
20,25,129675.0
20,26,268344.0
20,27,875976.0
20,28,156366.0
20,29,9542595.0
20,30,234483.0
20,31,701369.0
20,0,23347518893.0
20,1,24531360755.0
20,2,24955062410.0
20,3,25003483183.0
20,4,24715933980.0
20,5,24830619795.0
20,6,24733953648.0
20,7,25002217088.0
20,8,23507592379.0
20,9,24423980814.0
20,10,25089850438.0
20,11,25034112524.0
20,12,23570427839.0
20,13,25000667864.0
20,14,24969363342.0
20,15,24970246913.0
20,16,23369277391.0
20,17,23459877820.0
20,18,25073262950.0
20,19,25079244864.0
20,20,292157252.0
20,21,329588.0
20,22,372161.0
20,23,386431.0
20,24,7844308.0
20,25,365707.0
20,26,329329.0
20,27,5366267.0
20,28,833903.0
20,29,5082674.0
20,30,1991779.0
20,31,2294133.0
20,0,23336743620.0
20,1,24547692059.0
20,2,24960306197.0
20,3,25006059266.0
20,4,24719555794.0
20,5,24824406830.0
20,6,24710574032.0
20,7,25007162892.0
20,8,23487729493.0
20,9,24432302754.0
20,10,25087795305.0
20,11,25034917536.0
20,12,23590390830.0
20,13,24999346343.0
20,14,24971345256.0
20,15,24967858057.0
20,16,23366475190.0
20,17,23432624028.0
20,18,25070718898.0
20,19,25076916050.0
20,20,297101225.0
20,21,662118.0
20,22,678794.0
20,23,665487.0
20,24,415565.0
20,25,428722.0
20,26,522454.0
20,27,1039992.0
20,28,1137599.0
20,29,413469.0
20,30,480027.0
20,31,5049439.0
21,0,23378711727.0
21,1,24496706003.0
21,2,24966542964.0
21,3,25012143707.0
21,4,24703243868.0
21,5,24826264570.0
21,6,24639099513.0
21,7,25012141751.0
21,8,23522182496.0
21,9,24409045248.0
21,10,25095937038.0
21,11,25043264303.0
21,12,23355351808.0
21,13,25008261380.0
21,14,24974985904.0
21,15,24989921172.0
21,16,23368000760.0
21,17,23404469790.0
21,18,25078096564.0
21,19,25083017320.0
21,20,23883914088.0
21,21,287556842.0
21,22,401026.0
21,23,390306.0
21,24,517607.0
21,25,161399.0
21,26,146143.0
21,27,852889.0
21,28,845832.0
21,29,270491.0
21,30,295161.0
21,31,5446633.0
21,0,23372622417.0
21,1,24543218115.0
21,2,24962780884.0
21,3,25004078237.0
21,4,24727171642.0
21,5,24829765051.0
21,6,24726581236.0
21,7,25007317083.0
21,8,23500994057.0
21,9,24480574222.0
21,10,25092335125.0
21,11,25036005254.0
21,12,23467714236.0
21,13,25003307409.0
21,14,24973187217.0
21,15,24967892931.0
21,16,23368878075.0
21,17,23472185661.0
21,18,25076785415.0
21,19,25079960467.0
21,20,23846694288.0
21,21,282569729.0
21,22,409086.0
21,23,414611.0
21,24,3895852.0
21,25,2094578.0
21,26,2248141.0
21,27,1020078.0
21,28,410277.0
21,29,5101288.0
21,30,8044491.0
21,31,3928054.0
21,0,23400935440.0
21,1,24501863790.0
21,2,24969812173.0
21,3,25013745386.0
21,4,24785346152.0
21,5,24833930285.0
21,6,24677665360.0
21,7,25003507628.0
21,8,23488768537.0
21,9,24391190073.0
21,10,25091794257.0
21,11,25051870465.0
21,12,23545965619.0
21,13,25008473630.0
21,14,24979169941.0
21,15,24975410167.0
21,16,23379626087.0
21,17,23354891657.0
21,18,25064647289.0
21,19,25080277617.0
21,20,23873705745.0
21,21,280214141.0
21,22,405967.0
21,23,1248449.0
21,24,316271.0
21,25,320938.0
21,26,483654.0
21,27,1224055.0
21,28,528763.0
21,29,268500.0
21,30,314389.0
21,31,10014394.0
21,0,23381153688.0
21,1,24483527894.0
21,2,24960988066.0
21,3,25005251601.0
21,4,24730604910.0
21,5,24835747892.0
21,6,24683999073.0
21,7,25008667268.0
21,8,23457287901.0
21,9,24421958080.0
21,10,25087469438.0
21,11,25033529811.0
21,12,23705856198.0
21,13,25004530449.0
21,14,24968466315.0
21,15,24969809738.0
21,16,23353103708.0
21,17,23400082229.0
21,18,25074156842.0
21,19,25079096777.0
21,20,23835975659.0
21,21,281196086.0
21,22,404563.0
21,23,394531.0
21,24,313564.0
21,25,334519.0
21,26,339671.0
21,27,744700.0
21,28,277903.0
21,29,134895.0
21,30,173917.0
21,31,5646081.0
21,0,23369219531.0
21,1,24522391604.0
21,2,24959054866.0
21,3,25005178829.0
21,4,24713806874.0
21,5,24836689642.0
21,6,24655221711.0
21,7,25006630146.0
21,8,23511328721.0
21,9,24437073132.0
21,10,25093672370.0
21,11,50085886507.0
21,12,23724148288.0
21,13,25001911515.0
21,14,24971854457.0
21,15,24972365792.0
21,16,23374780080.0
21,17,23464319399.0
21,18,25074819783.0
21,19,25078578885.0
21,20,23927386159.0
21,21,286802480.0
21,22,318721.0
21,23,311764.0
21,24,337857.0
21,25,324639.0
21,26,125282.0
21,27,807675.0
21,28,705309.0
21,29,270409.0
21,30,312997.0
21,31,3758141.0
21,0,23372937082.0
21,1,24538736278.0
21,2,24963669536.0
21,3,25005968525.0
21,4,24736821976.0
21,5,24841541280.0
21,6,24780369370.0
21,7,25005703156.0
21,8,23724583839.0
21,9,24336573908.0
21,10,25087381883.0
21,11,25032826860.0
21,12,23634320424.0
21,13,25003746939.0
21,14,24974632298.0
21,15,24971261530.0
21,16,23359419744.0
21,17,23441062838.0
21,18,25074448692.0
21,19,25078305372.0
21,20,23850104143.0
21,21,288782897.0
21,22,411826.0
21,23,403696.0
21,24,364673.0
21,25,4463574.0
21,26,8214266.0
21,27,1042726.0
21,28,779731.0
21,29,2316888.0
21,30,2045645.0
21,31,9561506.0
21,0,23385884549.0
21,1,24510090689.0
21,2,24961093175.0
21,3,25001299203.0
21,4,24719494478.0
21,5,24832322309.0
21,6,24665905054.0
21,7,25005373832.0
21,8,23567616409.0
21,9,24370306745.0
21,10,25087443780.0
21,11,25090807523.0
21,12,23517150565.0
21,13,25007376643.0
21,14,24969564281.0
21,15,24965774414.0
21,16,23367794170.0
21,17,23439878335.0
21,18,25062964247.0
21,19,25077980897.0
21,20,23920554258.0
21,21,285848606.0
21,22,417403.0
21,23,426930.0
21,24,710072.0
21,25,551172.0
21,26,553710.0
21,27,956952.0
21,28,903020.0
21,29,304605.0
21,30,397811.0
21,31,4142156.0
21,0,23387149475.0
21,1,24483078284.0
21,2,24956893283.0
21,3,25001518382.0
21,4,24715269722.0
21,5,24828594176.0
21,6,24692855386.0
21,7,25000761596.0
21,8,23465919262.0
21,9,24358737846.0
21,10,25086413692.0
21,11,25031224142.0
21,12,23572180346.0
21,13,24997390339.0
21,14,24965112319.0
21,15,24969005074.0
21,16,23389632925.0
21,17,23477941386.0
21,18,25075851401.0
21,19,25077065896.0
21,20,23911553367.0
21,21,289112233.0
21,22,333116.0
21,23,322938.0
21,24,176333.0
21,25,233363.0
21,26,4914339.0
21,27,8763063.0
21,28,5860332.0
21,29,278926.0
21,30,1718214.0
21,31,1645675.0
21,0,23366794701.0
21,1,24469570218.0
21,2,24961359886.0
21,3,24999160646.0
21,4,24700387809.0
21,5,24833613870.0
21,6,24637246212.0
21,7,25000816454.0
21,8,23497974731.0
21,9,24422984555.0
21,10,25088045701.0
21,11,25036021489.0
21,12,23578861155.0
21,13,25004165383.0
21,14,24972475015.0
21,15,24973258465.0
21,16,23425943418.0
21,17,23489616942.0
21,18,25078911852.0
21,19,25081492299.0
21,20,23942909374.0
21,21,286490754.0
21,22,414366.0
21,23,409633.0
21,24,369046.0
21,25,301227.0
21,26,369660.0
21,27,1079934.0
21,28,6894978.0
21,29,269694.0
21,30,341169.0
21,31,306708.0
21,0,23387873961.0
21,1,24500726719.0
21,2,24962827152.0
21,3,25000114539.0
21,4,24717777366.0
21,5,24827318369.0
21,6,24755832917.0
21,7,24997421193.0
21,8,23556846025.0
21,9,24557476734.0
21,10,25091781313.0
21,11,25041236630.0
21,12,23823172186.0
21,13,25007727965.0
21,14,24973583376.0
21,15,24983110333.0
21,16,23417328533.0
21,17,23475353811.0
21,18,25063299589.0
21,19,25079554239.0
21,20,23953062720.0
21,21,282595444.0
21,22,402721.0
21,23,395584.0
21,24,338234.0
21,25,351242.0
21,26,344732.0
21,27,835520.0
21,28,4205275.0
21,29,277923.0
21,30,271689.0
21,31,154314.0
22,0,23431580905.0
22,1,24505698735.0
22,2,24958391901.0
22,3,24994588838.0
22,4,24715349261.0
22,5,24839136275.0
22,6,24755708471.0
22,7,24994059633.0
22,8,23494288851.0
22,9,24502439279.0
22,10,25091901245.0
22,11,25033277583.0
22,12,23638416580.0
22,13,25002794211.0
22,14,24977747529.0
22,15,24968087129.0
22,16,23405279505.0
22,17,23421417683.0
22,18,25078561441.0
22,19,25078456508.0
22,20,23828296544.0
22,21,24935245439.0
22,22,283297866.0
22,23,2680410.0
22,24,2275770.0
22,25,249159.0
22,26,2635018.0
22,27,2920135.0
22,28,2145352.0
22,29,4864531.0
22,30,5074093.0
22,31,8582935.0
22,0,23415028694.0
22,1,24484229526.0
22,2,24953075621.0
22,3,24993324280.0
22,4,24717924419.0
22,5,24839631379.0
22,6,24721538454.0
22,7,24992976794.0
22,8,23548601671.0
22,9,24542293554.0
22,10,25088195909.0
22,11,46244587167.0
22,12,23469516504.0
22,13,25040760099.0
22,14,24962874843.0
22,15,24962258735.0
22,16,23377328042.0
22,17,23432434648.0
22,18,25077484758.0
22,19,25073226252.0
22,20,23846845432.0
22,21,24932346966.0
22,22,279282249.0
22,23,303255.0
22,24,144058.0
22,25,157103.0
22,26,177163.0
22,27,1225480.0
22,28,837778.0
22,29,3484975.0
22,30,355759.0
22,31,356882.0
22,0,23415921953.0
22,1,24427474737.0
22,2,24953047215.0
22,3,24993246115.0
22,4,24724789346.0
22,5,24835320314.0
22,6,24725936825.0
22,7,24995838276.0
22,8,23489647228.0
22,9,24443015200.0
22,10,25086786295.0
22,11,25031126690.0
22,12,23379408880.0
22,13,24999032519.0
22,14,24965522112.0
22,15,24997075935.0
22,16,23407759055.0
22,17,23385591571.0
22,18,25078427606.0
22,19,25073317637.0
22,20,23878261530.0
22,21,24932463360.0
22,22,284318666.0
22,23,383847.0
22,24,318490.0
22,25,307069.0
22,26,319493.0
22,27,950421.0
22,28,823985.0
22,29,2675907.0
22,30,308143.0
22,31,329846.0
22,0,23418527931.0
22,1,24459049198.0
22,2,24950663259.0
22,3,24989814865.0
22,4,24713703709.0
22,5,24832630234.0
22,6,24639081719.0
22,7,25000994610.0
22,8,23419714932.0
22,9,24453792187.0
22,10,25087321192.0
22,11,25031719334.0
22,12,23493728113.0
22,13,24997871583.0
22,14,24967808652.0
22,15,24967018146.0
22,16,23402194636.0
22,17,23410433336.0
22,18,25078163919.0
22,19,25073493460.0
22,20,23861508950.0
22,21,24928884995.0
22,22,279558408.0
22,23,812172.0
22,24,8298798.0
22,25,726913.0
22,26,494284.0
22,27,7155440.0
22,28,1027421.0
22,29,9706586.0
22,30,2348059.0
22,31,2478759.0
22,0,23422070585.0
22,1,24434635932.0
22,2,24948643756.0
22,3,24990300078.0
22,4,24715892837.0
22,5,24836923552.0
22,6,24795286701.0
22,7,24998179658.0
22,8,23582496193.0
22,9,24445979568.0
22,10,25095123708.0
22,11,25031931567.0
22,12,23627619715.0
22,13,24994973491.0
22,14,24963097212.0
22,15,24982592777.0
22,16,23441237015.0
22,17,23421995346.0
22,18,25077306380.0
22,19,25074361211.0
22,20,23811674842.0
22,21,24928975054.0
22,22,279242747.0
22,23,319721.0
22,24,135465.0
22,25,316906.0
22,26,140522.0
22,27,3991268.0
22,28,717160.0
22,29,295797.0
22,30,498627.0
22,31,357122.0
22,0,23451563699.0
22,1,24445204176.0
22,2,24952214609.0
22,3,24992213792.0
22,4,24723754697.0
22,5,24840225191.0
22,6,24753535799.0
22,7,24997814290.0
22,8,23563789576.0
22,9,24425165154.0
22,10,25086816600.0
22,11,25028410353.0
22,12,24014813916.0
22,13,24994239545.0
22,14,24971905956.0
22,15,24968413932.0
22,16,23417182613.0
22,17,23409806432.0
22,18,25077819442.0
22,19,25071093348.0
22,20,23802049835.0
22,21,24930415199.0
22,22,276310169.0
