threads,core,cycles,mperf,aperf,core_voltage,execution_time
7,46,353227.0,291080.0,349567.0,113,10.026688770
7,47,478318.0,390980.0,474292.0,113,10.026688770
7,48,1060830.0,789480.0,991858.0,98,10.026688770
7,49,1116064.0,801820.0,1040296.0,98,10.026688770
7,50,641001.0,439200.0,565371.0,94,10.026688770
7,51,450646.0,331340.0,439681.0,112,10.026688770
7,52,481337.0,394160.0,466027.0,114,10.026688770
7,53,1205654.0,977120.0,1175882.0,112,10.026688770
7,54,6235707.0,4620360.0,6034190.0,113,10.026688770
7,55,364625.0,279140.0,353918.0,112,10.026688770
7,56,536124.0,459860.0,527448.0,95,10.026688770
7,57,527732.0,444940.0,516328.0,93,10.026688770
7,58,581035.0,472460.0,571970.0,92,10.026688770
7,59,573614.0,452200.0,558344.0,112,10.026688770
7,60,511671.0,423260.0,498340.0,113,10.026688770
7,61,529476.0,416240.0,517443.0,112,10.026688770
7,62,590785.0,469340.0,576178.0,111,10.026688770
7,63,554300.0,438460.0,539742.0,112,10.026688770
7,0,23096998089.0,19963063300.0,23096945559.0,115,10.026702655
7,1,24601559906.0,19969142920.0,24607476426.0,113,10.026702655
7,2,24990465895.0,19968423280.0,24989151394.0,112,10.026702655
7,3,25039864560.0,19962581420.0,25039810718.0,111,10.026702655
7,4,24618830392.0,19962265740.0,24618773677.0,112,10.026702655
7,5,24917811586.0,19962436580.0,24917762244.0,110,10.026702655
7,6,24730025497.0,19965719320.0,24729986407.0,112,10.026702655
7,7,347261354.0,284006180.0,328882364.0,110,10.026702655
7,8,12799823.0,8623540.0,11415766.0,98,10.026702655
7,9,718367.0,449540.0,541197.0,96,10.026702655
7,10,735256.0,463980.0,559486.0,93,10.026702655
7,11,706755.0,493980.0,530052.0,114,10.026702655
7,12,840877.0,611620.0,665116.0,115,10.026702655
7,13,734759.0,517060.0,556651.0,113,10.026702655
7,14,722206.0,506140.0,544594.0,113,10.026702655
7,15,699667.0,489280.0,523963.0,113,10.026702655
7,16,7923349.0,5201520.0,7303071.0,98,10.026702655
7,17,1589873.0,1045700.0,1370773.0,97,10.026702655
7,18,923526.0,608880.0,751711.0,94,10.026702655
7,19,873757.0,599220.0,695188.0,112,10.026702655
7,20,810436.0,587520.0,639406.0,114,10.026702655
7,21,1071428.0,753080.0,872888.0,112,10.026702655
7,22,1542419.0,1087300.0,1306238.0,113,10.026702655
7,23,2410102.0,1639540.0,2136707.0,112,10.026702655
7,24,775556.0,504380.0,605486.0,95,10.026702655
7,25,753051.0,485100.0,584270.0,93,10.026702655
7,26,797004.0,518100.0,627201.0,92,10.026702655
7,27,694814.0,498200.0,533585.0,112,10.026702655
7,28,650503.0,470200.0,495734.0,113,10.026702655
7,29,636820.0,456060.0,482933.0,112,10.026702655
7,30,671390.0,484780.0,515957.0,111,10.026702655
7,31,664279.0,477880.0,509314.0,112,10.026702655
7,32,62409966.0,40844160.0,50230628.0,115,10.026702655
7,33,141660.0,105920.0,135160.0,113,10.026702655
7,34,190130.0,152240.0,181919.0,112,10.026702655
7,35,101846.0,87080.0,105612.0,111,10.026702655
7,36,2138425.0,737120.0,919057.0,112,10.026702655
7,37,4095361.0,1620600.0,2012567.0,110,10.026702655
7,38,1254210.0,450120.0,556066.0,112,10.026702655
7,39,922206.0,804240.0,853501.0,110,10.026702655
7,40,211209.0,190260.0,215464.0,98,10.026702655
7,41,75970.0,71680.0,77527.0,96,10.026702655
7,42,216379.0,182400.0,217810.0,93,10.026702655
7,43,143068.0,125420.0,144148.0,114,10.026702655
7,44,1035421.0,796500.0,997555.0,115,10.026702655
7,45,230973.0,195520.0,231790.0,113,10.026702655
7,46,221773.0,187060.0,221991.0,113,10.026702655
7,47,112161.0,101960.0,112614.0,113,10.026702655
7,48,969798.0,704000.0,931973.0,98,10.026702655
7,49,1045562.0,744160.0,980020.0,97,10.026702655
7,50,392243.0,283220.0,339375.0,94,10.026702655
7,51,5970302.0,4222260.0,5898328.0,112,10.026702655
7,52,948998.0,733320.0,932736.0,114,10.026702655
7,53,156751.0,136600.0,156996.0,112,10.026702655
7,54,269507.0,213580.0,266158.0,113,10.026702655
7,55,1292744.0,977480.0,1248094.0,112,10.026702655
7,56,230221.0,208280.0,231917.0,95,10.026702655
7,57,221714.0,201020.0,224198.0,93,10.026702655
7,58,273835.0,230340.0,275238.0,92,10.026702655
7,59,256072.0,216100.0,258711.0,112,10.026702655
7,60,229049.0,204360.0,230601.0,113,10.026702655
7,61,234810.0,197940.0,237198.0,112,10.026702655
7,62,263875.0,221100.0,265550.0,111,10.026702655
7,63,252555.0,213760.0,254803.0,112,10.026702655
7,0,23097960021.0,19963285440.0,23097923130.0,115,10.025077431
7,1,24576893108.0,19962906940.0,24576863715.0,113,10.025077431
7,2,24981296981.0,19962756200.0,24981268506.0,112,10.025077431
7,3,25021596176.0,19962754860.0,25021587973.0,111,10.025077431
7,4,24632950879.0,19962598220.0,24632929537.0,112,10.025077431
7,5,24916900645.0,19962649720.0,24916876517.0,110,10.025077431
7,6,24752067620.0,19962462060.0,24752055416.0,112,10.025077431
7,7,346640375.0,283600600.0,328387646.0,110,10.025077431
7,8,12522842.0,8533740.0,11277246.0,98,10.025077431
7,9,723818.0,483580.0,568602.0,96,10.025077431
7,10,709659.0,463020.0,555621.0,93,10.025077431
7,11,677058.0,484360.0,518351.0,114,10.025077431
7,12,767134.0,574960.0,609923.0,115,10.025077431
7,13,710892.0,513000.0,549922.0,113,10.025077431
7,14,691356.0,495920.0,530906.0,113,10.025077431
7,15,682366.0,490620.0,523077.0,113,10.025077431
7,16,8549864.0,5599880.0,7748512.0,98,10.025077431
7,17,2937062.0,1967500.0,2484711.0,98,10.025077431
7,18,762122.0,552580.0,601737.0,113,10.025077431
7,19,1750301.0,1198600.0,1403595.0,112,10.025077431
7,20,832759.0,564600.0,661473.0,114,10.025077431
7,21,1062205.0,757160.0,859639.0,112,10.025077431
7,22,1061260.0,664620.0,814259.0,113,10.025077431
7,23,2172009.0,1469600.0,1885716.0,112,10.025077431
7,24,622842.0,392000.0,463688.0,95,10.025077431
7,25,616109.0,384680.0,456794.0,93,10.025077431
7,26,651829.0,417660.0,492462.0,92,10.025077431
7,27,611498.0,434480.0,451763.0,112,10.025077431
7,28,598482.0,421640.0,439021.0,113,10.025077431
7,29,650049.0,453080.0,483742.0,112,10.025077431
7,30,704380.0,493380.0,528941.0,111,10.025077431
7,31,702172.0,491720.0,528260.0,112,10.025077431
7,32,403956.0,253080.0,311960.0,115,10.025077431
7,33,253722.0,126060.0,153528.0,113,10.025077431
7,34,336700.0,197740.0,247654.0,112,10.025077431
7,35,386141.0,234140.0,287751.0,111,10.025077431
7,36,438164.0,266980.0,335698.0,112,10.025077431
7,37,3763009.0,1455580.0,1829996.0,110,10.025077431
7,38,326390.0,183200.0,228510.0,112,10.025077431
7,39,259372.0,216520.0,252418.0,110,10.025077431
7,40,350257.0,294860.0,345693.0,98,10.025077431
7,41,359173.0,307020.0,353944.0,96,10.025077431
7,42,372078.0,295880.0,369693.0,93,10.025077431
7,43,354037.0,285380.0,350134.0,114,10.025077431
7,44,224459.0,189340.0,218748.0,115,10.025077431
7,45,374098.0,302440.0,369079.0,113,10.025077431
7,46,372432.0,298520.0,366890.0,113,10.025077431
7,47,355875.0,287980.0,351336.0,113,10.025077431
7,48,6782658.0,5206700.0,6594367.0,98,10.025077431
7,49,920286.0,612180.0,820086.0,98,10.025077431
7,50,317133.0,196140.0,224957.0,113,10.025077431
7,51,8238175.0,5900460.0,8093215.0,112,10.025077431
7,52,8563927.0,7221780.0,9044580.0,114,10.025077431
7,53,222229.0,178040.0,220808.0,112,10.025077431
7,54,65135447.0,47512020.0,62531172.0,113,10.025077431
7,55,404088.0,337480.0,400989.0,112,10.025077431
7,56,177823.0,163160.0,176542.0,95,10.025077431
7,57,120066.0,112740.0,120675.0,93,10.025077431
7,58,237111.0,197680.0,234268.0,92,10.025077431
7,59,218674.0,184980.0,217683.0,112,10.025077431
7,60,140818.0,128440.0,139378.0,113,10.025077431
7,61,83199.0,76220.0,82523.0,112,10.025077431
7,62,223789.0,188960.0,224338.0,111,10.025077431
7,63,213960.0,181320.0,213378.0,112,10.025077431
7,0,23172162449.0,19963128320.0,23172099219.0,115,10.028528932
7,1,24557105147.0,19962909840.0,24557062090.0,113,10.028528932
7,2,24985136651.0,19962673460.0,24985100909.0,112,10.028528932
7,3,25025322693.0,19962868840.0,25025290491.0,111,10.028528932
7,4,24624456426.0,19962742600.0,24624418605.0,112,10.028528932
7,5,24916973586.0,19962462760.0,24916935067.0,110,10.028528932
7,6,24785324053.0,19962583080.0,24785278719.0,112,10.028528932
7,7,348551046.0,285072960.0,330300947.0,110,10.028528932
7,8,12512077.0,8407780.0,11123225.0,98,10.028528932
7,9,656678.0,420020.0,497215.0,96,10.028528932
7,10,631292.0,398140.0,471313.0,93,10.028528932
7,11,602369.0,425480.0,442478.0,114,10.028528932
7,12,643507.0,465540.0,485750.0,115,10.028528932
7,13,602399.0,424980.0,441744.0,113,10.028528932
7,14,621578.0,442420.0,463221.0,113,10.028528932
7,15,622910.0,443860.0,462092.0,113,10.028528932
7,16,78235271.0,57239580.0,74625013.0,98,10.028528932
7,17,3988820.0,2704140.0,3605972.0,98,10.028528932
7,18,3825709.0,2542480.0,3516873.0,94,10.028528932
7,19,714859.0,502200.0,549868.0,112,10.028528932
7,20,1594412.0,1145320.0,1347092.0,115,10.028528932
7,21,1487523.0,1009060.0,1276588.0,112,10.028528932
7,22,2913661.0,2039580.0,2408051.0,113,10.028528932
7,23,2253364.0,1519460.0,1978754.0,112,10.028528932
7,24,634503.0,400520.0,474425.0,95,10.028528932
7,25,626710.0,393520.0,467835.0,93,10.028528932
7,26,655493.0,419060.0,496130.0,92,10.028528932
7,27,608323.0,435980.0,456007.0,112,10.028528932
7,28,596523.0,424520.0,443375.0,113,10.028528932
7,29,586757.0,414980.0,433478.0,112,10.028528932
7,30,615433.0,439660.0,461740.0,111,10.028528932
7,31,606396.0,435660.0,454948.0,112,10.028528932
7,32,79494.0,67940.0,85069.0,115,10.028528932
7,33,86331.0,74720.0,92861.0,113,10.028528932
7,34,90979.0,81940.0,96274.0,112,10.028528932
7,35,103604.0,80560.0,101022.0,111,10.028528932
7,36,109828.0,91960.0,108857.0,112,10.028528932
7,37,3575267.0,1316720.0,1632257.0,110,10.028528932
7,38,66235.0,56660.0,66706.0,112,10.028528932
7,39,109302.0,92000.0,110251.0,110,10.028528932
7,40,138376.0,122160.0,140249.0,98,10.028528932
7,41,142216.0,125820.0,143222.0,96,10.028528932
7,42,121988.0,108260.0,125222.0,93,10.028528932
7,43,111966.0,100340.0,112219.0,114,10.028528932
7,44,77854.0,71140.0,77694.0,115,10.028528932
7,45,81787.0,77300.0,84237.0,113,10.028528932
7,46,132966.0,117220.0,134696.0,113,10.028528932
7,47,126367.0,113300.0,130124.0,113,10.028528932
7,48,1012341.0,725860.0,945015.0,98,10.028528932
7,49,2098531.0,1481900.0,1969173.0,98,10.028528932
7,50,335290.0,223500.0,268753.0,94,10.028528932
7,51,9145125.0,8490500.0,10869036.0,112,10.028528932
7,52,431105.0,352560.0,416551.0,115,10.028528932
7,53,1736758.0,1355580.0,1684577.0,112,10.028528932
7,54,6154814.0,4793500.0,5961981.0,113,10.028528932
7,55,325871.0,258780.0,317798.0,112,10.028528932
7,56,234069.0,202100.0,231199.0,95,10.028528932
7,57,183905.0,154260.0,178088.0,93,10.028528932
7,58,269120.0,217100.0,263134.0,92,10.028528932
7,59,250942.0,205100.0,247162.0,112,10.028528932
7,60,218249.0,177840.0,214504.0,113,10.028528932
7,61,165610.0,134960.0,161783.0,112,10.028528932
7,62,263152.0,214460.0,258796.0,111,10.028528932
7,63,288361.0,231860.0,283289.0,112,10.028528932
7,0,23089672888.0,19963047940.0,23089634870.0,115,10.026256396
7,1,24584275301.0,19962840200.0,24584238853.0,112,10.026256396
7,2,24989108680.0,19962804140.0,24989071706.0,112,10.026256396
7,3,25023511164.0,19962516300.0,25023466165.0,111,10.026256396
7,4,24621687280.0,19962700660.0,24621649586.0,112,10.026256396
7,5,24919256643.0,19962430560.0,24919212974.0,110,10.026256396
7,6,24662176677.0,19962278660.0,24662139877.0,112,10.026256396
7,7,348661835.0,285184500.0,330392285.0,110,10.026256396
7,8,11208061.0,7521620.0,9957043.0,98,10.026256396
7,9,694620.0,434820.0,525611.0,96,10.026256396
7,10,743290.0,470160.0,568254.0,93,10.026256396
7,11,695629.0,485340.0,521230.0,114,10.026256396
7,12,766590.0,550720.0,593061.0,115,10.026256396
7,13,689191.0,479760.0,516807.0,113,10.026256396
7,14,714460.0,500800.0,540677.0,113,10.026256396
7,15,706720.0,495340.0,533079.0,113,10.026256396
7,16,4577756.0,2966740.0,3948036.0,98,10.026256396
7,17,2056809.0,1433260.0,1696910.0,98,10.026256396
7,18,5879821.0,4057100.0,5676119.0,113,10.026256396
7,19,8357560.0,5668460.0,7743587.0,112,10.026256396
7,20,865263.0,632340.0,693632.0,114,10.026256396
7,21,1087593.0,767440.0,868815.0,112,10.026256396
7,22,7604072.0,8144800.0,10460675.0,113,10.026256396
7,23,70438480.0,50729980.0,66861286.0,112,10.026256396
7,24,762608.0,489300.0,586512.0,95,10.026256396
7,25,743238.0,473560.0,567850.0,93,10.026256396
7,26,781879.0,503660.0,608685.0,92,10.026256396
7,27,746221.0,527220.0,571088.0,112,10.026256396
7,28,746360.0,527120.0,568586.0,113,10.026256396
7,29,672548.0,476060.0,506158.0,112,10.026256396
7,30,680966.0,487600.0,520848.0,111,10.026256396
7,31,665775.0,478400.0,506666.0,112,10.026256396
7,32,89709.0,71460.0,89594.0,115,10.026256396
7,33,73219.0,60340.0,74453.0,112,10.026256396
7,34,122970.0,100060.0,124505.0,112,10.026256396
7,35,110507.0,92900.0,110199.0,111,10.026256396
7,36,966791.0,699680.0,864720.0,112,10.026256396
7,37,3669962.0,1379060.0,1721122.0,110,10.026256396
7,38,114894.0,96840.0,115883.0,112,10.026256396
7,39,99824.0,84120.0,100280.0,110,10.026256396
7,40,217977.0,193340.0,221064.0,98,10.026256396
7,41,108578.0,98260.0,110691.0,96,10.026256396
7,42,221946.0,183400.0,223216.0,93,10.026256396
7,43,183867.0,157380.0,184395.0,114,10.026256396
7,44,76461.0,70960.0,77535.0,115,10.026256396
7,45,82902.0,77280.0,82904.0,113,10.026256396
7,46,226478.0,189880.0,226689.0,113,10.026256396
7,47,214930.0,181800.0,215324.0,113,10.026256396
7,48,6008842.0,4664180.0,5959675.0,98,10.026256396
7,49,1189047.0,823480.0,1086204.0,98,10.026256396
7,50,216170.0,109000.0,127304.0,113,10.026256396
7,51,1806778.0,1382840.0,1737494.0,112,10.026256396
7,52,1925752.0,1433540.0,1857692.0,114,10.026256396
7,53,306257.0,256660.0,308055.0,112,10.026256396
7,54,184921.0,152100.0,182671.0,113,10.026256396
7,55,1131002.0,858360.0,1078225.0,112,10.026256396
7,56,225945.0,205360.0,228115.0,95,10.026256396
7,57,221730.0,196600.0,222372.0,93,10.026256396
7,58,262637.0,219980.0,261924.0,92,10.026256396
7,59,252228.0,211840.0,253007.0,112,10.026256396
7,60,231394.0,207300.0,232277.0,113,10.026256396
7,61,239469.0,199840.0,239790.0,112,10.026256396
7,62,276377.0,230760.0,276882.0,111,10.026256396
7,63,256436.0,215580.0,255624.0,112,10.026256396
7,0,23093403292.0,19963189780.0,23093249183.0,111,10.028981799
7,1,24578225155.0,19962659820.0,24578180841.0,109,10.028981799
7,2,24983439882.0,19962512860.0,24983404280.0,108,10.028981799
7,3,25024722924.0,19962558180.0,25024677357.0,111,10.028981799
7,4,24623310096.0,19962444360.0,24623267640.0,112,10.028981799
7,5,24916197127.0,19962429180.0,24916134854.0,110,10.028981799
7,6,24827221070.0,19962585020.0,24827165314.0,112,10.028981799
7,7,347728770.0,284286300.0,329373510.0,110,10.028981799
7,8,11553054.0,7781340.0,10242915.0,98,10.028981799
7,9,806177.0,520140.0,636438.0,96,10.028981799
7,10,663241.0,423220.0,501275.0,93,10.028981799
7,11,603274.0,425820.0,441864.0,114,10.028981799
7,12,615222.0,435540.0,452895.0,115,10.028981799
7,13,607038.0,430920.0,447708.0,113,10.028981799
7,14,621116.0,442060.0,458074.0,113,10.028981799
7,15,755337.0,532940.0,582158.0,113,10.028981799
7,16,75201686.0,55135740.0,71322990.0,98,10.028981799
7,17,1475855.0,1012780.0,1132106.0,98,10.028981799
7,18,12201856.0,12199940.0,16810592.0,94,10.028981799
7,19,6998427.0,4826840.0,6603082.0,112,10.028981799
7,20,1578622.0,1134820.0,1261998.0,115,10.028981799
7,21,1056471.0,758200.0,853222.0,112,10.028981799
7,22,1255301.0,901200.0,1040709.0,113,10.028981799
7,23,3514685.0,2504460.0,3088880.0,112,10.028981799
7,24,679731.0,439780.0,516784.0,95,10.028981799
7,25,666339.0,429100.0,504748.0,93,10.028981799
7,26,708992.0,460960.0,547185.0,92,10.028981799
7,27,658567.0,473880.0,502515.0,112,10.028981799
7,28,643524.0,464620.0,486548.0,113,10.028981799
7,29,634200.0,455480.0,478345.0,112,10.028981799
7,30,661591.0,475140.0,505587.0,111,10.028981799
7,31,716612.0,510740.0,552566.0,112,10.028981799
7,32,230331.0,115140.0,143718.0,111,10.028981799
7,33,260427.0,133520.0,165230.0,109,10.028981799
7,34,268390.0,141740.0,179873.0,108,10.028981799
7,35,379871.0,225620.0,275084.0,111,10.028981799
7,36,295656.0,160900.0,192848.0,112,10.028981799
7,37,4100306.0,1609680.0,2011823.0,110,10.028981799
7,38,302895.0,164780.0,201668.0,112,10.028981799
7,39,360696.0,302300.0,352163.0,110,10.028981799
7,40,225817.0,181160.0,220177.0,98,10.028981799
7,41,227873.0,184160.0,220342.0,96,10.028981799
7,42,349998.0,284680.0,344409.0,93,10.028981799
7,43,257572.0,209880.0,250021.0,114,10.028981799
7,44,280948.0,233180.0,274109.0,115,10.028981799
7,45,192357.0,157080.0,183724.0,113,10.028981799
7,46,370224.0,299040.0,360602.0,113,10.028981799
7,47,336169.0,260160.0,330394.0,113,10.028981799
7,48,469040.0,331640.0,443917.0,98,10.028981799
7,49,882052.0,591440.0,792412.0,98,10.028981799
7,50,487573.0,319620.0,393981.0,94,10.028981799
7,51,112182.0,89120.0,112133.0,112,10.028981799
7,52,5942713.0,4648360.0,5899269.0,115,10.028981799
7,53,111798.0,102920.0,113898.0,112,10.028981799
7,54,169561.0,144460.0,165801.0,113,10.028981799
7,55,184294.0,155640.0,181491.0,112,10.028981799
7,56,193716.0,171780.0,194538.0,95,10.028981799
7,57,188282.0,164040.0,187052.0,93,10.028981799
7,58,228625.0,189840.0,222249.0,92,10.028981799
7,59,212371.0,181500.0,212853.0,112,10.028981799
7,60,193538.0,167560.0,193636.0,113,10.028981799
7,61,186371.0,159920.0,186073.0,112,10.028981799
7,62,217162.0,183820.0,217430.0,111,10.028981799
7,63,207024.0,178080.0,207482.0,112,10.028981799
7,0,23096597066.0,19962825460.0,23096538037.0,115,10.025158102
7,1,24547863400.0,19962642840.0,24547804616.0,113,10.025158102
7,2,24983901478.0,19962661160.0,24983835026.0,112,10.025158102
7,3,25029165901.0,19968534140.0,25027820175.0,111,10.025158102
7,4,24616455533.0,19962301220.0,24616391975.0,112,10.025158102
7,5,24915437687.0,19962489780.0,24915380144.0,110,10.025158102
7,6,24822042924.0,19965382720.0,24822000605.0,112,10.025158102
7,7,347344888.0,284000340.0,328895153.0,110,10.025158102
7,8,2703859.0,1784200.0,2447211.0,98,10.025158102
7,9,12836964.0,8659380.0,11422567.0,96,10.025158102
7,10,673292.0,423060.0,499033.0,93,10.025158102
7,11,615225.0,432580.0,447599.0,114,10.025158102
7,12,624894.0,441420.0,457239.0,115,10.025158102
7,13,607331.0,426680.0,441386.0,113,10.025158102
7,14,627614.0,443120.0,460321.0,113,10.025158102
7,15,624686.0,441640.0,456974.0,113,10.025158102
7,16,3912156.0,2465100.0,3296386.0,98,10.025158102
7,17,671377.0,424560.0,500521.0,97,10.025158102
7,18,857823.0,539180.0,662377.0,94,10.025158102
7,19,5981693.0,4111600.0,5619503.0,112,10.025158102
7,20,670404.0,484760.0,503416.0,114,10.025158102
7,21,1019627.0,713260.0,828522.0,112,10.025158102
7,22,955585.0,672460.0,737995.0,113,10.025158102
7,23,2149844.0,1446060.0,1876823.0,112,10.025158102
7,24,714128.0,468500.0,545713.0,95,10.025158102
7,25,712258.0,446000.0,525393.0,93,10.025158102
7,26,722650.0,469200.0,562341.0,92,10.025158102
7,27,688870.0,494880.0,527535.0,112,10.025158102
7,28,682624.0,498860.0,520735.0,113,10.025158102
7,29,674320.0,482820.0,512438.0,112,10.025158102
7,30,708622.0,508300.0,547477.0,111,10.025158102
7,31,692792.0,497600.0,530858.0,112,10.025158102
7,32,57080670.0,41061300.0,50400984.0,115,10.025158102
7,33,163099.0,137260.0,159800.0,113,10.025158102
7,34,6245010.0,5583880.0,6907593.0,112,10.025158102
7,35,91386.0,73900.0,79733.0,111,10.025158102
7,36,107151.0,89460.0,105468.0,112,10.025158102
7,37,5221290.0,2551140.0,3179487.0,110,10.025158102
7,38,811858.0,429980.0,535019.0,112,10.025158102
7,39,191117.0,159520.0,187314.0,110,10.025158102
7,40,170099.0,150260.0,170023.0,98,10.025158102
7,41,206503.0,183640.0,205004.0,96,10.025158102
7,42,135803.0,117880.0,135012.0,93,10.025158102
7,43,112747.0,100240.0,112693.0,114,10.025158102
7,44,111989.0,103800.0,112376.0,115,10.025158102
7,45,84424.0,77500.0,83466.0,113,10.025158102
7,46,170607.0,145980.0,170999.0,113,10.025158102
7,47,168104.0,142800.0,164072.0,113,10.025158102
7,48,6545468.0,4446620.0,6406693.0,98,10.025158102
7,49,815988.0,562780.0,751200.0,97,10.025158102
7,50,366965.0,257400.0,302377.0,94,10.025158102
7,51,237677.0,178960.0,229713.0,112,10.025158102
7,52,231971.0,207320.0,229887.0,114,10.025158102
7,53,116274.0,103600.0,115728.0,112,10.025158102
7,54,331740.0,262800.0,327569.0,113,10.025158102
7,55,216034.0,173240.0,209336.0,112,10.025158102
7,56,306351.0,261260.0,301831.0,95,10.025158102
7,57,298998.0,249980.0,293799.0,93,10.025158102
7,58,346513.0,279840.0,342397.0,92,10.025158102
7,59,337630.0,263380.0,327133.0,112,10.025158102
7,60,323916.0,265520.0,316281.0,113,10.025158102
7,61,316870.0,249020.0,308682.0,112,10.025158102
7,62,351784.0,275060.0,342030.0,111,10.025158102
7,63,340728.0,267260.0,330242.0,112,10.025158102
8,0,23162595685.0,19963163360.0,23162535687.0,115,10.026843345
8,1,24559055528.0,19962923660.0,24558991071.0,113,10.026843345
8,2,24981990511.0,19962916640.0,24981934652.0,112,10.026843345
8,3,25018067388.0,19962330680.0,25018015100.0,111,10.026843345
8,4,24656302185.0,19962205180.0,24656243848.0,112,10.026843345
8,5,24859848820.0,19962222380.0,24859793608.0,111,10.026843345
8,6,24728957062.0,19962201760.0,24728898815.0,112,10.026843345
8,7,25038035339.0,19962231020.0,25037982986.0,110,10.026843345
8,8,372237767.0,248181960.0,354011102.0,98,10.026843345
8,9,12378011.0,8328420.0,10935476.0,96,10.026843345
8,10,665767.0,423720.0,505245.0,93,10.026843345
8,11,629958.0,447280.0,469367.0,114,10.026843345
8,12,641176.0,459000.0,478476.0,115,10.026843345
8,13,622274.0,442160.0,461228.0,113,10.026843345
8,14,661753.0,471440.0,500326.0,113,10.026843345
8,15,755332.0,532660.0,585390.0,113,10.026843345
8,16,72774794.0,53078680.0,68618115.0,98,10.026843345
8,17,6198803.0,7777320.0,9727482.0,98,10.026843345
8,18,777391.0,499020.0,600327.0,94,10.026843345
8,19,9243800.0,6183820.0,8587046.0,112,10.026843345
8,20,4298914.0,2912820.0,3825697.0,114,10.026843345
8,21,3040930.0,2203880.0,2625600.0,112,10.026843345
8,22,7554276.0,5594620.0,7030545.0,113,10.026843345
8,23,2312895.0,1544980.0,2032770.0,112,10.026843345
8,24,792394.0,517640.0,617638.0,95,10.026843345
8,25,774127.0,502240.0,599266.0,93,10.026843345
8,26,803085.0,519740.0,629457.0,92,10.026843345
8,27,772543.0,548660.0,600402.0,112,10.026843345
8,28,776777.0,554260.0,600189.0,113,10.026843345
8,29,748686.0,531160.0,574824.0,112,10.026843345
8,30,788076.0,558720.0,614476.0,111,10.026843345
8,31,784548.0,557280.0,609535.0,112,10.026843345
8,32,312426.0,180140.0,225537.0,115,10.026843345
8,33,1642423.0,342840.0,424801.0,113,10.026843345
8,34,297301.0,165880.0,202397.0,112,10.026843345
8,35,138950.0,114280.0,137654.0,111,10.026843345
8,36,1032500.0,269900.0,334485.0,112,10.026843345
8,37,3917439.0,1427960.0,1765270.0,111,10.026843345
8,38,130962.0,108260.0,131633.0,112,10.026843345
8,39,122002.0,102940.0,121894.0,110,10.026843345
8,40,92695.0,72720.0,93694.0,98,10.026843345
8,41,152222.0,113660.0,153358.0,96,10.026843345
8,42,242032.0,201940.0,242066.0,93,10.026843345
8,43,222424.0,188540.0,224052.0,114,10.026843345
8,44,218733.0,197160.0,219597.0,115,10.026843345
8,45,211142.0,179700.0,213031.0,113,10.026843345
8,46,251272.0,209720.0,252866.0,113,10.026843345
8,47,243334.0,206100.0,245225.0,113,10.026843345
8,48,6315391.0,4291960.0,6225850.0,98,10.026843345
8,49,563339.0,380100.0,494489.0,98,10.026843345
8,50,332417.0,236580.0,270645.0,94,10.026843345
8,51,946303.0,703820.0,918461.0,112,10.026843345
8,52,196338.0,156620.0,187305.0,114,10.026843345
8,53,1394075.0,1005160.0,1367399.0,112,10.026843345
8,54,988916.0,784560.0,919920.0,113,10.026843345
8,55,78189.0,72720.0,77152.0,112,10.026843345
8,56,239763.0,216040.0,240228.0,95,10.026843345
8,57,239944.0,208320.0,239458.0,93,10.026843345
8,58,268707.0,224540.0,269265.0,92,10.026843345
8,59,264949.0,220800.0,263362.0,112,10.026843345
8,60,243722.0,210920.0,243625.0,113,10.026843345
8,61,242339.0,203940.0,240363.0,112,10.026843345
8,62,280833.0,233500.0,280341.0,111,10.026843345
8,63,272086.0,228100.0,273207.0,112,10.026843345
8,0,23115979058.0,19963071360.0,23115912660.0,115,10.026105828
8,1,24567803935.0,19963027160.0,24567743497.0,113,10.026105828
8,2,24983942565.0,19962707780.0,24983879352.0,112,10.026105828
8,3,25022751401.0,19962629480.0,25022684515.0,111,10.026105828
8,4,24656140055.0,19962551880.0,24656078027.0,112,10.026105828
8,5,24859632832.0,19962637380.0,24859570395.0,111,10.026105828
8,6,24810701034.0,19962648820.0,24810638808.0,112,10.026105828
8,7,25039052583.0,19962340260.0,25038987356.0,110,10.026105828
8,8,369206292.0,246523680.0,351009337.0,98,10.026105828
8,9,693489.0,451380.0,528816.0,96,10.026105828
8,10,12712040.0,8684700.0,11203480.0,93,10.026105828
8,11,697546.0,497260.0,530881.0,114,10.026105828
8,12,679057.0,492740.0,511817.0,115,10.026105828
8,13,668132.0,478280.0,504439.0,113,10.026105828
8,14,706939.0,505540.0,541165.0,113,10.026105828
8,15,705911.0,506220.0,539882.0,113,10.026105828
8,16,71008597.0,51759500.0,66793314.0,98,10.026105828
8,17,755544.0,466840.0,582612.0,98,10.026105828
8,18,877758.0,589520.0,696641.0,94,10.026105828
8,19,6657454.0,4560880.0,6222308.0,112,10.026105828
8,20,2146929.0,1496200.0,1776776.0,114,10.026105828
8,21,1208535.0,849260.0,1004175.0,112,10.026105828
8,22,1221327.0,880000.0,1008550.0,113,10.026105828
8,23,3931275.0,2715280.0,3445123.0,112,10.026105828
8,24,802483.0,515000.0,628335.0,95,10.026105828
8,25,636464.0,397600.0,470103.0,93,10.026105828
8,26,695804.0,447320.0,530983.0,92,10.026105828
8,27,639095.0,455380.0,477927.0,112,10.026105828
